MS	x	y	z	vx	vy	vz	ax	ay	az	
41445	0.894796	3.35684	0.0368517	0.0139086	-0.0542124	3.87772e-11	-0.225847	0.704418	0.258515	
41474	0.894796	3.35684	0.0368517	0.0146353	-0.0567736	8.37416e-11	-0.0824982	0.651239	0.232616	
42285	0.875604	3.30788	0.0460961	-0.0293503	-0.0827134	5.25493e-11	-0.168023	0.623807	0.350329	
42735	0.872514	3.24619	0.0493778	-0.0617884	-0.11593	1.2907e-11	-0.152819	0.606444	0.215117	
42974	0.882723	3.21299	0.0673178	-0.0256995	-0.0920272	1.7349e-11	-0.0634766	0.496184	0.144575	
43245	0.874182	3.16815	0.0714859	0.0101856	-0.0829074	8.92586e-12	-0.0585562	0.712815	0.027048	
43634	0.883172	3.13615	0.087076	0.0505384	-0.0829551	2.95089e-11	-0.176557	0.603598	0.245908	
43994	0.871047	3.10446	0.0931997	-0.0149281	-0.0407957	2.03006e-10	-0.0625235	0.533875	0.375937	
44175	0.865557	3.08492	0.0889218	-0.0215982	-0.0078003	3.8012e-11	-0.170623	0.651664	0.115188	
44235	0.868503	3.08769	0.0913012	-0.0257004	0.00569857	5.46069e-11	-0.0775013	0.571136	0.260033	
45584	0.942187	3.10822	0.0871295	-0.0144126	0.0191619	1.70324e-11	-0.156049	0.50402	0.113549	
45795	0.949504	3.10574	0.0961933	-0.0208981	0.00301011	1.59875e-11	-0.11563	0.623198	0.177639	
46245	0.952281	3.09502	0.1018	0.0157632	-0.0882573	2.90094e-11	-0.15973	0.715419	0.241745	
46275	0.952281	3.09502	0.1018	0.00906144	-0.0858784	9.85953e-11	-0.0896559	0.643743	0.205407	
46395	0.961933	3.09018	0.10618	0.0352079	-0.120524	6.10736e-11	-0.185214	0.708248	0.254473	
47175	0.804183	2.92423	0.11078	0.2336	-0.214504	2.63899e-10	0.0276248	0.61067	0.314165	
47654	0.692996	2.85923	0.0989798	0.308305	-0.117801	1.12795e-10	-0.0956986	0.513181	0.289217	
47684	0.692996	2.85923	0.0989798	0.308305	-0.117801	3.7309e-10	-0.0956986	0.513181	0.289217	
47745	0.690647	2.86196	0.0980409	0.286214	-0.0897183	1.18464e-10	-0.0870704	0.461264	0.207831	
48045	0.523009	2.79843	0.0744226	0.317341	0.0131056	4.40811e-11	-0.0883664	0.655982	0.20991	
48585	0.347274	2.85999	0.0451897	0.309645	0.132438	9.41856e-11	-0.0783029	0.744062	0.261627	
48825	0.269278	2.90811	0.0332528	0.304715	0.234225	2.10458e-10	-0.219512	0.684942	0.305012	
48975	0.235971	2.9499	0.0158668	0.282092	0.269251	7.37079e-12	-0.274927	0.611607	0.245693	
49004	0.235971	2.9499	0.0158668	0.269292	0.265747	3.26143e-11	-0.14338	0.605374	0.271786	
49244	0.193983	3.04058	-0.011013	0.198832	0.287368	5.23722e-11	-0.366017	0.507706	0.290957	
49365	0.176016	3.10322	-0.022645	0.129443	0.280837	5.31044e-11	-0.212272	0.559017	0.35403	
49754	0.190653	3.22459	-0.0376273	-0.0349068	0.165741	8.33366e-11	-0.171875	0.498864	0.308654	
49784	0.190653	3.22459	-0.0376273	-0.0526141	0.148606	3.36948e-11	-0.188427	0.515286	0.28079	
50024	0.224736	3.27517	-0.0418921	-0.181895	0.078775	1.63701e-10	-0.100349	0.302318	0.419746	
50055	0.224736	3.27517	-0.0418921	-0.189854	0.0560714	9.67766e-11	-0.0774374	0.448327	0.358432	
50115	0.235613	3.28313	-0.0459849	-0.230218	0.0441739	3.88249e-11	-0.140091	0.440404	0.323541	
50235	0.27458	3.29157	-0.0396813	-0.303572	-0.0156682	6.2367e-11	0.0486666	0.342594	0.41578	
50384	0.353896	3.29653	-0.0291586	-0.366661	-0.0844301	1.97374e-10	-0.0373564	0.317412	0.548261	
50534	0.394289	3.27103	-0.0183956	-0.430668	-0.205729	1.7886e-10	-0.113903	0.289759	0.331223	
50565	0.394289	3.27103	-0.0183956	-0.47247	-0.247162	5.99174e-11	0.0517735	0.134286	0.499312	
50774	0.494864	3.20215	0.00436589	-0.564591	-0.364768	1.03536e-11	0.0307249	0.341275	0.0862803	
50834	0.533414	3.191	0.0163698	-0.554902	-0.429121	3.49939e-11	0.0832838	0.205021	0.0897279	
50865	0.533414	3.191	0.0163698	-0.525735	-0.427669	3.21956e-11	0.156201	0.325426	0.107319	
51254	0.668359	2.92617	0.0305641	-0.461281	-0.603984	1.06462e-10	0.331462	0.218394	0.591458	
51285	0.668359	2.92617	0.0305641	-0.450578	-0.623632	2.69159e-10	0.181353	0.337128	0.472208	
51704	0.832275	2.59185	0.0863737	-0.201856	-0.566174	3.78782e-11	0.311144	0.137827	0.420869	
