MS	x	y	z	vx	vy	vz	ax	ay	az	
29821	1.45918	0.626082	0.520295	-0.0149137	-0.00524494	0.015513	1.28251e+06	-2.09919e+06	195283	
30001	1.4577	0.624184	0.516122	-0.0118557	0.0110443	6.0637e-11	-0.213124	0.283962	0.288748	
30032	1.4577	0.624184	0.516122	0.00186496	0.00978643	1.55019e-10	-0.227601	0.423726	0.430609	
30332	1.4563	0.619904	0.514159	0.0047815	0.00595371	1.98176e-11	-0.246795	0.509409	0.0733983	
30422	1.45583	0.609286	0.523544	0.00709409	0.00773518	3.24035e-11	-0.234578	0.555323	0.135015	
30451	1.45583	0.609286	0.523544	0.0122548	0.00300448	1.40663e-11	-0.193371	0.51897	0.117219	
30841	1.46313	0.610393	0.519049	0.00629409	0.0135587	1.60315e-11	-0.295677	0.451738	0.267191	
30992	1.45474	0.608663	0.5182	6.25304e-05	0.00280673	1.49186e-10	-0.187042	0.472349	0.621608	
31021	1.45474	0.608663	0.5182	0.00118511	0.00889587	1.40828e-09	-0.251193	0.474751	2.47067	
31111	1.45294	0.60663	0.518214	-0.00669715	-0.00317302	0.000897253	-3.34863e+06	-1.47166e+06	1.33576e+06	
31172	1.45175	0.613825	0.519772	-0.0215059	-0.00415014	1.54176e-09	-0.0306635	0.338925	2.5696	
31291	1.44573	0.627002	0.581793	-0.00810075	-0.0123417	1.35225e-10	-0.0702759	0.334857	0.75125	
31411	1.43461	0.636876	0.740036	-0.00227352	-0.0119006	1.32459e-11	-0.0902027	0.539641	0.0883058	
31502	1.42196	0.65129	0.836563	-0.008505	-0.00326351	5.4493e-11	-0.230704	0.468922	0.100913	
31711	1.41866	0.653056	1.01022	-0.0223662	-0.0138191	-4.79615e-11	0.0272993	0.432905	-0.0639487	
31831	1.38286	0.645858	1.14905	-0.0242998	0.00386188	6.25165e-10	-0.282828	0.539894	1.09678	
31862	1.38286	0.645858	1.14905	-0.0205445	0.0192683	5.30821e-10	-0.176042	0.341894	1.4745	
31981	1.38654	0.649311	1.24525	-0.10271	0.136678	-1.57029e-09	0.603779	5.06669	-8.72382	
32072	1.33603	0.644823	1.35949	-0.0967375	0.128679	1.03463e-10	1.57793	0.833873	1.14959	
32281	1.32724	0.64291	1.30017	-0.0795469	0.105837	1.2035e-10	-0.20743	0.532352	0.167153	
32312	1.32724	0.64291	1.30017	-0.0760381	0.101169	5.61083e-11	-0.216681	0.485479	0.0984355	
32431	1.33691	0.646942	1.35064	-0.0246166	0.0227207	1.17465e-10	-0.251218	0.549311	0.186453	
32491	1.34822	0.653547	1.35066	-0.0152902	0.0158859	1.32965e-10	-0.251322	0.460034	0.158292	
32522	1.34822	0.653547	1.35066	-0.00595168	0.00732111	9.13724e-11	-0.226722	0.507521	0.20305	
32642	1.3284	0.643226	1.38999	-0.00291089	0.00346808	1.37004e-10	-0.201063	0.54621	0.175646	
32701	1.32902	0.644941	1.38924	-0.00437568	0.00330601	7.59848e-11	-0.285568	0.604389	0.230257	
32791	1.32978	0.639897	1.3962	0.000898959	-0.000129505	3.4762e-11	-0.267131	0.692069	0.231747	
32822	1.32978	0.639897	1.3962	0.00127097	0.000348168	3.60072e-11	-0.277828	0.604668	0.240048	
32911	1.32882	0.63925	1.39618	0.00207217	-0.000695606	2.20354e-11	-0.275356	0.603046	0.244838	
33151	1.33525	0.639443	1.43425	0.00262456	-0.000139484	5.87875e-11	-0.274594	0.603979	0.244948	
33662	1.34841	0.636601	1.45129	0.00192017	-5.33976e-05	1.01359e-10	-0.276433	0.614068	0.160888	
33691	1.34841	0.636601	1.45129	0.00151485	-0.000658144	3.4061e-11	-0.274635	0.535426	0.162195	
33722	1.34841	0.636601	1.45129	0.00186773	0.00027181	1.94755e-11	-0.276277	0.602836	0.162296	
33782	1.34511	0.637606	1.46468	0.00260442	-0.000129317	9.50195e-11	-0.305017	0.602105	0.175962	
33842	1.34601	0.63574	1.46478	0.00231122	-0.000266527	1.55765e-10	-0.211706	0.60434	0.273272	
33902	1.34871	0.63696	1.46502	0.00134421	0.000552658	1.06838e-10	-0.234312	0.639053	0.237418	
33931	1.34871	0.63696	1.46502	0.00201583	0.000403937	3.64099e-11	-0.280501	0.610922	0.303416	
33962	1.34871	0.63696	1.46502	0.00195557	0.000569266	6.36051e-11	-0.275316	0.606056	0.235574	
34022	1.34653	0.634243	1.45909	0.00206606	0.000349292	7.17687e-11	-0.275949	0.603503	0.239229	
34322	1.3481	0.619919	1.48122	0.00154986	-0.000820389	1.92956e-11	-0.311507	0.602172	0.160797	
34471	1.35358	0.620063	1.47968	0.000999435	-0.000347061	1.78517e-10	-0.288296	0.602838	0.238022	
34682	1.35561	0.615595	1.47692	0.00307831	-0.00110787	1.10236e-10	-0.308652	0.601922	0.159762	
34862	1.35473	0.620936	1.47322	0.0017943	-6.06619e-05	2.89753e-11	-0.276196	0.602294	0.160974	
34982	1.34989	0.623776	1.47691	0.00156146	-0.000110145	1.01019e-10	-0.276078	0.602959	0.210455	
35101	1.34817	0.619642	1.47344	0.00199101	-0.00089816	3.57105e-11	-0.276287	0.60313	0.23807	
35131	1.34817	0.619642	1.47344	0.00231942	-0.00121395	1.56568e-11	-0.276332	0.601691	0.173965	
35281	1.35523	0.622199	1.46877	0.00168585	-0.000786736	1.49617e-10	-0.242087	0.603719	0.311702	
35312	1.35523	0.622199	1.46877	0.001721	-0.00114991	1.04115e-10	-0.277234	0.603009	0.315501	
35461	1.35705	0.625714	1.4781	0.00180893	-0.000687958	6.60804e-11	-0.276295	0.602759	0.244742	
35701	1.35141	0.626117	1.48091	0.00215275	-0.00160656	8.81309e-11	-0.276887	0.602566	0.172806	
35732	1.35141	0.626117	1.48091	0.00271723	-0.000945198	2.87661e-11	-0.276566	0.602647	0.239718	
35761	1.35141	0.626117	1.48091	0.00213656	-0.00125384	1.01734e-10	-0.275961	0.603498	0.242223	
35881	1.35526	0.627026	1.48016	0.00124899	-0.00134344	3.36648e-11	-0.282272	0.601722	0.160308	
35912	1.35526	0.627026	1.48016	0.00215102	-0.000187678	1.06609e-11	-0.274694	0.602131	0.177682	
35941	1.35526	0.627026	1.48016	0.00188835	0.000285016	8.39176e-11	-0.275383	0.603531	0.215173	
36122	1.34854	0.627545	1.48103	0.00169867	-0.00104781	8.2938e-11	-0.274624	0.602237	0.184307	
36211	1.34952	0.625551	1.48201	0.0022564	-0.000588999	1.00029e-10	-0.276154	0.603186	0.238165	
36242	1.34952	0.625551	1.48201	0.0015956	0.000358528	6.69058e-11	-0.275744	0.603541	0.223019	
36451	1.35606	0.625339	1.48566	0.00116084	-0.000502767	1.02729e-10	-0.272548	0.603603	0.171215	
36962	1.35224	0.625209	1.485	0.0012325	-0.000967297	1.63992e-10	-0.275695	0.603005	0.227767	
