MS	x	y	z	vx	vy	vz	ax	ay	az	
119491	0.500076	0.0262886	0.429576	-1.92764e-10	-5.08626e-10	5.71138e-11	-0.276652	0.665543	0.237974	
119881	0.499115	0.026767	0.429729	-6.30113e-11	-3.14254e-10	1.80471e-11	-0.277144	0.67967	0.300785	
120001	0.499319	0.0269541	0.42959	-6.04854e-11	-2.85033e-10	1.41701e-11	-0.352395	0.679567	0.236168	
120271	0.499945	0.0268623	0.429799	-3.54915e-11	-2.09595e-10	9.38455e-12	-0.276139	0.681813	0.312818	
120571	0.500111	0.0266006	0.429393	-1.33638e-10	-2.07068e-10	5.23756e-11	-0.31831	0.680284	0.290976	
120631	0.499716	0.0264965	0.429602	-1.30459e-10	-1.91164e-10	4.44321e-11	-0.278531	0.666246	0.246845	
121411	0.498358	0.0263657	0.428978	-3.53143e-10	-2.07715e-10	1.59163e-10	-0.278853	0.682845	0.312085	
121801	0.498624	0.0267071	0.429068	-6.46395e-11	-6.87172e-11	2.87994e-11	-0.278605	0.681995	0.319994	
121981	0.497905	0.027072	0.428778	-1.04742e-10	-7.70601e-11	3.56997e-11	-0.27082	0.680137	0.237998	
122101	0.497578	0.0265759	0.428756	-4.32475e-11	-4.89381e-11	1.88001e-11	-0.277182	0.680572	0.313335	
122431	0.498643	0.02351	0.432043	-5.49276e-11	-5.28797e-11	2.10904e-11	-0.327096	0.590853	0.234338	
122551	0.498693	0.0225367	0.433456	-4.2406e-11	-3.7199e-11	1.88179e-11	-0.277037	0.681151	0.313632	
122611	0.498178	0.0226954	0.433487	-4.22376e-11	-3.59639e-11	1.66277e-11	-0.276472	0.67984	0.277128	
122941	0.497946	0.0242314	0.429626	-8.29482e-11	-4.71291e-11	4.61839e-11	-0.276759	0.682571	0.384865	
123661	0.497667	0.0232244	0.429985	-1.4579e-10	-7.51703e-11	6.57733e-11	-0.32559	0.691819	0.313206	
123961	0.498043	0.0234931	0.429012	-1.43367e-10	-6.32765e-11	8.173e-11	-0.277359	0.680912	0.389191	
124291	0.4974	0.0238984	0.430643	-1.84185e-10	-7.86813e-11	6.40642e-11	-0.27796	0.681163	0.237275	
124441	0.497726	0.0251507	0.430661	-2.45399e-10	-1.02752e-10	1.11566e-10	-0.276697	0.681012	0.309906	
124681	0.497843	0.023961	0.430247	-1.22776e-10	-5.22819e-11	5.64548e-11	-0.276874	0.681077	0.313638	
125761	0.497728	0.0248961	0.43043	-8.25407e-11	-3.23808e-11	3.76388e-11	-0.262941	0.687324	0.313656	
125791	0.497728	0.0248961	0.43043	-1.93724e-10	-7.23955e-11	9.43297e-11	-0.238613	0.645545	0.314432	
126151	0.496798	0.0243011	0.430859	-4.08902e-11	-1.7091e-11	1.88185e-11	-0.275516	0.680806	0.313642	
126241	0.497273	0.0240492	0.430094	-6.09312e-11	-2.53866e-11	2.82364e-11	-0.276388	0.676589	0.313738	
126871	0.497021	0.0235666	0.430367	-4.08698e-11	-1.70891e-11	1.88168e-11	-0.280283	0.680825	0.313614	
128131	0.497742	0.022804	0.431725	-1.22193e-10	-4.9886e-11	5.38586e-11	-0.276715	0.678816	0.299214	
128491	0.496786	0.0227453	0.43085	-4.04359e-11	-1.66487e-11	1.42799e-11	-0.276579	0.673864	0.237998	
128671	0.497523	0.0239891	0.431126	-6.05643e-11	-2.54879e-11	2.82381e-11	-0.282698	0.6729	0.313757	
128791	0.49767	0.0229849	0.430862	-5.68902e-11	-2.48908e-11	2.83024e-11	-0.276122	0.632081	0.314471	
129301	0.497974	0.0242598	0.431292	-1.22714e-10	-4.97277e-11	5.31413e-11	-0.276131	0.681736	0.295229	
129841	0.498062	0.0235108	0.430755	-2.13395e-10	-9.06099e-11	1.03695e-10	-0.274533	0.646649	0.314226	
129991	0.498732	0.0227221	0.429813	-1.63362e-10	-6.61817e-11	7.52212e-11	-0.275707	0.680669	0.313422	
130111	0.498689	0.0221184	0.429932	-6.129e-11	-2.49206e-11	2.70164e-11	-0.276778	0.680992	0.300182	
130411	0.498198	0.0224002	0.428736	-8.20725e-11	-3.31842e-11	3.76301e-11	-0.276469	0.683933	0.313584	
131131	0.497528	0.0208925	0.428704	-1.22257e-10	-5.00902e-11	5.9025e-11	-0.278258	0.679202	0.327917	
132601	0.498553	0.0228338	0.430226	-1.83921e-10	-7.45616e-11	7.9695e-11	-0.276151	0.681188	0.295167	
133381	0.498071	0.0216528	0.428502	-1.22479e-10	-4.9664e-11	5.64978e-11	-0.275909	0.680438	0.313877	
133681	0.500412	0.0207123	0.428376	-1.22684e-10	-4.98685e-11	5.5984e-11	-0.277045	0.68158	0.311022	
133741	0.498892	0.0216204	0.428379	-4.08763e-11	-1.65906e-11	1.76114e-11	-0.276505	0.681271	0.293524	
133951	0.499629	0.0222542	0.428188	-9.70878e-11	-8.07349e-11	4.8069e-11	-0.448526	0.539377	0.26705	
134221	0.497425	0.0235474	0.429708	-3.34973e-11	-1.16512e-11	2.05591e-11	-0.194184	0.558288	0.342651	
135811	0.498981	0.0186589	0.429504	-5.34114e-11	-1.56741e-11	4.31024e-11	-0.130618	0.445095	0.359187	
