xErr	yErr	zErr	oErr	inX	inY	inZ	inO	MS	
0	0	0	0	-0.1	-0.1	-0.01	0	147710	
0.414566	0.310887	0.441594	0.175059	0	0.1	0.01	0.1	147740	
0.414566	0.310887	0.441594	0.175059	0	0.1	0.01	0.1	147770	
0.414566	0.310887	0.441594	0.175059	0	0.1	0.01	0.1	147800	
0.420793	0.314206	0.443659	0.175647	0	0.1	0.01	0.1	147830	
0.420793	0.314206	0.443659	0.175647	0	0.1	0.01	0.1	147860	
0.420793	0.314206	0.443659	0.175647	0	0.1	0.01	0.1	147890	
0.420793	0.314206	0.443659	0.175647	0	0.1	0.01	0.1	147920	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	147950	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	147980	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	148010	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	148040	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	148070	
0.428825	0.317858	0.451921	0.177689	0	0.1	0.01	0.1	148100	
0.455017	0.317979	0.452661	0.15357	0	0.1	0.01	0	148130	
0.455017	0.317979	0.452661	0.15357	0	0.1	0.01	0	148160	
0.455017	0.317979	0.452661	0.15357	0	0.1	0.01	0	148190	
0.455017	0.317979	0.452661	0.15357	0	0.1	0.01	0	148220	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148250	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148280	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148310	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148340	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148370	
0.463685	0.314242	0.455178	0.130913	0	0.1	0.01	0	148400	
0.495371	0.291423	0.455255	0.105373	0	0	0.01	0	148430	
0.497605	0.285951	0.458218	0.104848	0	0	0.01	0	148460	
0.497605	0.285951	0.458218	0.104848	0	0	0.01	0	148490	
0.497605	0.285951	0.458218	0.104848	0	0	0.01	0	148520	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148550	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148580	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148610	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148640	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148670	
0.511436	0.268157	0.458436	0.100212	0	0	0.01	0	148700	
0.525145	0.230285	0.461439	0.0905717	0	0	0.01	0	148730	
0.525145	0.230285	0.461439	0.0905717	0	0	0.01	0	148760	
0.525145	0.230285	0.461439	0.0905717	0	0	0.01	0	148790	
0.525145	0.230285	0.461439	0.0905717	0	0	0.01	0	148820	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	148850	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	148880	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	148910	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	148940	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	148970	
0.546802	0.166124	0.459149	0.0872436	0	0	0.01	0	149000	
0.574905	0.0765993	0.459505	0.0893091	0.1	0	0.01	0	149030	
0.574905	0.0765993	0.459505	0.0893091	0.1	0	0.01	0	149060	
0.574905	0.0765993	0.459505	0.0893091	0.1	0	0.01	0	149090	
0.574905	0.0765993	0.459505	0.0893091	0.1	0	0.01	0	149120	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149150	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149180	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149210	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149240	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149270	
0.587869	0.0489339	0.465332	0.0929323	0.1	0	0.01	0	149300	
0.635001	-0.0615184	0.477362	0.107104	0.1	0	0.01	0	149330	
0.635001	-0.0615184	0.477362	0.107104	0.1	0	0.01	0	149360	
0.635001	-0.0615184	0.477362	0.107104	0.1	0	0.01	0	149390	
0.635001	-0.0615184	0.477362	0.107104	0.1	0	0.01	0	149420	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149450	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149480	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149510	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149540	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149570	
0.663286	-0.130548	0.47632	0.115763	0.1	0	0.01	0	149599	
0.698626	-0.193899	0.472894	0.130175	0.1	-0.1	0.01	0	149630	
0.698626	-0.193899	0.472894	0.130175	0.1	-0.1	0.01	0	149659	
0.698626	-0.193899	0.472894	0.130175	0.1	-0.1	0.01	0	149690	
0.698626	-0.193899	0.472894	0.130175	0.1	-0.1	0.01	0	149719	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149750	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149780	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149810	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149840	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149869	
0.745606	-0.276378	0.465348	0.138848	0.1	-0.1	0.01	0	149900	
0.774406	-0.367246	0.457842	0.147044	0.1	-0.1	0.01	0	149929	
0.774406	-0.367246	0.457842	0.147044	0.1	-0.1	0.01	0	149960	
0.774406	-0.367246	0.457842	0.147044	0.1	-0.1	0.01	0	149990	
0.774406	-0.367246	0.457842	0.147044	0.1	-0.1	0.01	0	150020	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150050	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150080	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150110	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150140	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150170	
0.779819	-0.393602	0.456389	0.150813	0.1	-0.1	0.01	0	150200	
0.784733	-0.43977	0.447909	0.153876	0.1	-0.1	0.01	0	150230	
0.784733	-0.43977	0.447909	0.153876	0.1	-0.1	0.01	0	150260	
0.784733	-0.43977	0.447909	0.153876	0.1	-0.1	0.01	0	150289	
0.784733	-0.43977	0.447909	0.153876	0.1	-0.1	0.01	0	150320	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150349	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150380	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150410	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150440	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150470	
0.754359	-0.468412	0.4646	0.155776	0.1	-0.1	0.01	0	150500	
0.681847	-0.478045	0.491546	0.162169	0.1	-0.1	0.01	0	150530	
0.671654	-0.473677	0.495955	0.16385	0	-0.1	0.01	0	150560	
0.671654	-0.473677	0.495955	0.16385	0	-0.1	0.01	0	150590	
0.671654	-0.473677	0.495955	0.16385	0	-0.1	0.01	0	150620	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150650	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150680	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150710	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150740	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150770	
0.660333	-0.477044	0.500931	0.169171	0	-0.1	0.01	0	150800	
0.549684	-0.451057	0.518038	0.183505	0	-0.1	0.01	0.1	150830	
0.549684	-0.451057	0.518038	0.183505	0	-0.1	0.01	0.1	150860	
0.549684	-0.451057	0.518038	0.183505	0	-0.1	0.01	0.1	150890	
0.549684	-0.451057	0.518038	0.183505	0	-0.1	0.01	0.1	150920	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	150950	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	150980	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	151010	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	151040	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	151070	
0.479799	-0.419584	0.510239	0.191365	0	-0.1	0.01	0.1	151100	
0.397315	-0.375256	0.499191	0.19304	0	-0.1	0.01	0.1	151130	
0.397315	-0.375256	0.499191	0.19304	0	-0.1	0.01	0.1	151160	
0.397315	-0.375256	0.499191	0.19304	0	-0.1	0.01	0.1	151190	
0.397315	-0.375256	0.499191	0.19304	0	-0.1	0.01	0.1	151220	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151250	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151280	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151310	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151340	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151370	
0.328376	-0.330724	0.488888	0.18874	0	-0.1	0.01	0.1	151400	
0.232417	-0.257874	0.479907	0.185646	0	0	0.01	0.1	151430	
0.232417	-0.257874	0.479907	0.185646	0	0	0.01	0.1	151460	
0.232417	-0.257874	0.479907	0.185646	0	0	0.01	0.1	151490	
0.232417	-0.257874	0.479907	0.185646	0	0	0.01	0.1	151520	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151550	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151580	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151610	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151640	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151670	
0.222145	-0.24623	0.476784	0.180248	0	0	0.01	0.1	151700	
0.179775	-0.141283	0.461145	0.176462	0	0	0.01	0.1	151730	
0.174827	-0.122671	0.461377	0.176326	0	0	0.01	0.1	151760	
0.174827	-0.122671	0.461377	0.176326	0	0	0.01	0.1	151790	
0.174827	-0.122671	0.461377	0.176326	0	0	0	0	151820	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	151850	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	151880	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	151910	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	151940	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	151970	
0.169494	-0.0920523	0.462151	0.173214	0	0	0	0	152000	
0.161144	-0.00516067	0.852433	0.164697	0	0	0	0	152030	
0.161144	-0.00516067	0.852433	0.164697	0	0	0	0	152060	
0.161144	-0.00516067	0.852433	0.164697	0	0	0	0	152090	
0.161144	-0.00516067	0.852433	0.164697	0	0	0	0	152120	
0.16198	0.0363718	0.846084	0.167877	0	0	0	0	152150	
0.16198	0.0363718	0.846084	0.167877	0	0	0	0	152180	
0.16198	0.0363718	0.846084	0.167877	0	0	0	0	152210	
0.16198	0.0363718	0.846084	0.167877	0	0	0.01	0	152240	
0.16198	0.0363718	0.846084	0.167877	0	0	0.01	0	152270	
0.16198	0.0363718	0.846084	0.167877	0	0	0.01	0	152300	
0.183946	0.129527	0.841766	0.177374	0	0	0.01	0.1	152330	
0.183946	0.129527	0.841766	0.177374	0	0	0.01	0.1	152360	
0.183946	0.129527	0.841766	0.177374	0	0	0.01	0.1	152390	
0.183946	0.129527	0.841766	0.177374	0	0	0.01	0.1	152420	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152450	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152480	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152510	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152539	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152570	
0.208062	0.168337	0.845493	0.178685	0	0	0.01	0.1	152599	
0.258418	0.197758	0.841386	0.164451	0	0	0.01	0	152630	
0.258418	0.197758	0.841386	0.164451	0	0	0.01	0	152659	
0.258418	0.197758	0.841386	0.164451	0	0	0.01	0	152690	
0.258418	0.197758	0.841386	0.164451	0	0	0.01	0	152719	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152750	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152779	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152810	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152839	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152869	
0.288206	0.19941	0.838413	0.146485	0	0	0.01	0	152900	
0.356782	0.196189	0.839862	0.130352	0	0	0.01	0	152929	
0.356782	0.196189	0.839862	0.130352	0	0	0.01	0	152960	
0.356782	0.196189	0.839862	0.130352	0	0	0.01	0	152989	
0.356782	0.196189	0.839862	0.130352	0	0	0.01	0	153020	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153049	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153080	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153110	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153139	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153170	
0.378716	0.190765	0.841676	0.125546	0	0	0.01	0	153200	
0.445287	0.155002	0.84793	0.122726	0	0	0.01	0	153230	
0.445287	0.155002	0.84793	0.122726	0	0	0.01	0	153260	
0.445287	0.155002	0.84793	0.122726	0	0	0.01	0	153289	
0.445287	0.155002	0.84793	0.122726	0	0	0.01	0	153320	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153349	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153380	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153410	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153440	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153470	
0.457373	0.146129	0.847477	0.125171	0	0	0.01	0	153500	
0.47838	0.113971	0.840122	0.129377	0	0	0.01	0	153530	
0.47838	0.113971	0.840122	0.129377	0	0	0.01	0	153560	
0.47838	0.113971	0.840122	0.129377	0	0	0.01	0	153590	
0.47838	0.113971	0.840122	0.129377	0	0	0.01	0	153620	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153650	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153680	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153710	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153740	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153770	
0.489002	0.0881352	0.829982	0.132758	0	0	0.01	0	153800	
0.503443	0.0505592	0.813647	0.130885	0	0	0.01	0	153830	
0.506835	0.0379774	0.812645	0.130078	0	0	0.01	0	153860	
0.506835	0.0379774	0.812645	0.130078	0	0	0.01	0	153890	
0.506835	0.0379774	0.812645	0.130078	0	0	0.01	0	153920	
0.51067	0.0217928	0.810152	0.128934	0	0	0.01	0	153950	
0.51067	0.0217928	0.810152	0.128934	0	0	0.01	0	153980	
0.51067	0.0217928	0.810152	0.128934	0	0	0.01	0	154010	
0.513018	0.00989484	0.808818	0.125006	0	0	0.01	0	154040	
0.513018	0.00989484	0.808818	0.125006	0	0	0.01	0	154070	
0.513018	0.00989484	0.808818	0.125006	0	0	0.01	0	154100	
0.510878	-0.0279346	0.809684	0.124226	0	0	0.01	0	154130	
0.510878	-0.0279346	0.809684	0.124226	0	0	0.01	0	154160	
0.510878	-0.0279346	0.809684	0.124226	0	0	0.01	0	154190	
0.510878	-0.0279346	0.809684	0.124226	0	0	0.01	0	154220	
0.513702	-0.0457633	0.809375	0.125104	0	0	0.01	0	154250	
0.513702	-0.0457633	0.809375	0.125104	0	0	0.01	0	154280	
0.513702	-0.0457633	0.809375	0.125104	0	0	0.01	0	154310	
0.523655	-0.0852955	0.812532	0.126938	0	0	0.01	0	154340	
0.523655	-0.0852955	0.812532	0.126938	0	0	0.01	0	154370	
0.523655	-0.0852955	0.812532	0.126938	0	0	0.01	0	154400	
0.526868	-0.094409	0.814703	0.128015	0	0	0.01	0	154430	
0.526868	-0.094409	0.814703	0.128015	0	0	0.01	0	154460	
0.526868	-0.094409	0.814703	0.128015	0	0	0.01	0	154490	
0.526868	-0.094409	0.814703	0.128015	0	0	0.01	0	154520	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154549	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154580	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154610	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154639	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154670	
0.532536	-0.113457	0.818403	0.130022	0	0	0.01	0	154699	
0.572405	-0.187325	0.828379	0.133889	0	0	0.01	0	154730	
0.572405	-0.187325	0.828379	0.133889	0	0	0.01	0	154759	
0.572405	-0.187325	0.828379	0.133889	0	0	0.01	0	154790	
0.572405	-0.187325	0.828379	0.133889	0	0	0.01	0	154819	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	154850	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	154880	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	154909	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	154940	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	154969	
0.578863	-0.195849	0.828934	0.134688	0	0	0.01	0	155000	
0.612098	-0.242953	0.840368	0.138547	0	0	0.01	0	155029	
0.612098	-0.242953	0.840368	0.138547	0	0	0.01	0	155060	
0.612098	-0.242953	0.840368	0.138547	0	0	0.01	0	155089	
0.612098	-0.242953	0.840368	0.138547	0	0	0.01	0	155119	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155150	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155180	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155210	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155240	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155269	
0.63193	-0.272259	0.843167	0.143571	0	0	0.01	0	155300	
0.665598	-0.308425	0.847412	0.153851	0	0	0.01	0	155329	
0.665598	-0.308425	0.847412	0.153851	0	0	0.01	0	155359	
0.665598	-0.308425	0.847412	0.153851	0	0	0.01	0	155390	
0.665598	-0.308425	0.847412	0.153851	0	0	0.01	0	155420	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155450	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155480	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155510	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155540	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155570	
0.681953	-0.33137	0.849621	0.157796	0	0	0.01	0	155600	
0.703151	-0.3675	0.847979	0.164638	0	0	0.01	0	155630	
0.703151	-0.3675	0.847979	0.164638	0	0	0.01	0	155660	
0.703151	-0.3675	0.847979	0.164638	0	0	0.01	0	155690	
0.703151	-0.3675	0.847979	0.164638	0	0	0.01	0	155720	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155750	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155780	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155810	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155840	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155870	
0.710798	-0.384865	0.847408	0.16647	0	0	0.01	0	155900	
0.724039	-0.429242	0.842256	0.169486	0	0	0.01	0	155930	
0.724039	-0.429242	0.842256	0.169486	0	0	0.01	0	155960	
0.724039	-0.429242	0.842256	0.169486	0	0	0.01	0	155990	
0.724039	-0.429242	0.842256	0.169486	0	0	0.01	0	156020	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156050	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156080	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156110	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156140	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156170	
0.725622	-0.448507	0.841928	0.171292	0	0	0.01	0	156200	
0.72216	-0.490944	0.83931	0.174085	0	-0.1	0.01	0	156230	
0.72216	-0.490944	0.83931	0.174085	0	-0.1	0.01	0	156260	
0.72216	-0.490944	0.83931	0.174085	0	-0.1	0.01	0	156290	
0.72216	-0.490944	0.83931	0.174085	0	-0.1	0.01	0	156320	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156350	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156380	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156410	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156440	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156470	
0.720824	-0.499632	0.844302	0.175857	0	-0.1	0.01	0.1	156500	
0.700979	-0.535212	0.849998	0.176061	0	-0.1	0.01	0.1	156530	
0.700979	-0.535212	0.849998	0.176061	0	-0.1	0.01	0.1	156560	
0.700979	-0.535212	0.849998	0.176061	0	-0.1	0.01	0.1	156590	
0.700979	-0.535212	0.849998	0.176061	0	-0.1	0.01	0.1	156620	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156650	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156680	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156710	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156740	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156770	
0.693984	-0.549802	0.848255	0.168541	0	-0.1	0.01	0	156800	
0.68225	-0.572351	0.847302	0.149823	0	-0.1	0.01	0	156830	
0.68225	-0.572351	0.847302	0.149823	0	-0.1	0.01	0	156860	
0.68225	-0.572351	0.847302	0.149823	0	-0.1	0.01	0	156890	
0.68225	-0.572351	0.847302	0.149823	0	-0.1	0.01	0	156920	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	156950	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	156980	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	157010	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	157040	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	157070	
0.679265	-0.580635	0.845891	0.148487	0	-0.1	0.01	0	157100	
0.674219	-0.572234	0.845542	0.149819	0	-0.1	0.01	0	157130	
0.674219	-0.572234	0.845542	0.149819	0	-0.1	0.01	0	157160	
0.674219	-0.572234	0.845542	0.149819	0	-0.1	0.01	0	157190	
0.674219	-0.572234	0.845542	0.149819	0	-0.1	0.01	0	157220	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157250	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157280	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157310	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157340	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157370	
0.667166	-0.56106	0.845711	0.15066	0	-0.1	0.01	0	157400	
0.663863	-0.539434	0.844267	0.152829	0	0	0.01	0	157430	
0.663863	-0.539434	0.844267	0.152829	0	0	0.01	0	157460	
0.663863	-0.539434	0.844267	0.152829	0	0	0.01	0	157490	
0.663863	-0.539434	0.844267	0.152829	0	0	0.01	0	157520	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157550	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157580	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157610	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157640	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157670	
0.660154	-0.512346	0.839979	0.152803	0	0	0.01	0	157700	
0.655696	-0.440792	0.825895	0.156727	0	0	0.01	0	157730	
0.655696	-0.440792	0.825895	0.156727	0	0	0.01	0	157760	
0.655696	-0.440792	0.825895	0.156727	0	0	0.01	0	157790	
0.655696	-0.440792	0.825895	0.156727	0	0	0.01	0	157820	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	157850	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	157880	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	157910	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	157940	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	157970	
0.653237	-0.42929	0.823143	0.160298	0	0	0.01	0	158000	
0.639155	-0.348661	0.811032	0.166618	0	0	0.01	0	158030	
0.639155	-0.348661	0.811032	0.166618	0	0	0.01	0	158060	
0.639155	-0.348661	0.811032	0.166618	0	0	0.01	0	158090	
0.639155	-0.348661	0.811032	0.166618	0	0	0.01	0	158120	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158150	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158180	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158210	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158240	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158270	
0.631229	-0.331601	0.810279	0.17279	0	0	0.01	0	158300	
0.600571	-0.233128	0.807128	0.184689	0	0	0.01	0.1	158330	
0.600571	-0.233128	0.807128	0.184689	0	0	0.01	0.1	158360	
0.600571	-0.233128	0.807128	0.184689	0	0	0.01	0.1	158390	
0.600571	-0.233128	0.807128	0.184689	0	0	0.01	0.1	158420	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158450	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158479	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158510	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158540	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158570	
0.589841	-0.217759	0.802039	0.193423	0	0	0.01	0.1	158600	
0.562616	-0.151291	0.796174	0.204672	0	0	0.01	0.1	158629	
0.562616	-0.151291	0.796174	0.204672	0	0	0.01	0.1	158660	
0.562616	-0.151291	0.796174	0.204672	0	0	0.01	0.1	158690	
0.562616	-0.151291	0.796174	0.204672	0	0	0.01	0.1	158720	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158750	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158780	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158810	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158840	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158870	
0.553016	-0.132709	0.791939	0.209705	0	0	0.01	0.1	158900	
0.528778	-0.0984014	0.785894	0.222191	0	0	0.01	0.1	158930	
0.528778	-0.0984014	0.785894	0.222191	0	0	0.01	0.1	158960	
0.528778	-0.0984014	0.785894	0.222191	0	0	0.01	0.1	158989	
0.528778	-0.0984014	0.785894	0.222191	0	0	0.01	0.1	159020	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159050	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159080	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159110	
0.515495	-0.0767732	0.779236	0.23135	0	0	0.01	0.1	159140	
